id,source_id,task,pathogen,entity_type,phage_names,host_species,host_strain,assay_type,activity_score,active_binary,enhanced_vs_best_single,resistance_or_rebound,biofilm_reduction,antibiotic_synergy,feature_receptor,feature_lps_sugar,feature_family,feature_genus,feature_lifestyle,feature_morphotype,feature_genetic_diversity,feature_receptor_diversity,feature_cocktail_size,evidence
lbnl_eop_452b287c2d0e6c,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔgalU,EOP,-0.918884254,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔgalU; EOP=-0.918884254.
steno_host_7a798cec847826,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,935a,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 935a | 2018 | Blood | 644 | + | <0.001 | Inefficient
steno_host_a94e9720b6674a,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,441a,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 441a | 2016 | Blood | ++ | 1.102 ± 0.154 | High
steno_host_903cc5c0bb9cba,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,450,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 450 | 2016 | Blood | ++ | 0.963 ± 0.188 | High
steno_host_3a4a1e6b8c64da,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,5808,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 5808 | 2024 | urine | 223 | ++ | 0.596 ± 0.055 | High
steno_host_7138b5a9c70b1e,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,5662,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 5662 | 2024 | Sputum | 4 | −
steno_host_deeed85bfacd96,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,8000,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 8000 | 2024 | Sputum | 583 | −
steno_host_a7c4a3fde99796,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,981,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 981 | 2019 | Blood | ++ | 1 | High
steno_host_cf2d79283fcfb3,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,8347,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 8347 | 2024 | Sputum | 321 | −
steno_host_9c27364510f28b,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2579,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2579 | 2024 | Sputum | 152 | −
steno_host_66c6d5fc4082ab,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2459,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2459 | 2024 | Sputum | 115 | ++ | 0.027 ± 0.029 | LOW
steno_host_8745e67cbd2be1,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2552,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2552 | 2024 | Sputum | 162 | −
steno_host_98a1da3b4b6006,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2397,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2397 | 2024 | Sputum | 4 | −
steno_host_6f2b4b6af9a88b,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2463,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2463 | 2024 | Sputum | 84 | −
steno_host_e87587be1531a6,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,0815,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 0815 | 2024 | Sputum | 4 | + | <0.001 | Inefficient
steno_host_a856b38163151f,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,5978,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 5978 | 2024 | Sputum | 887 | −
steno_host_dbad2258624452,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3798,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3798 | 2024 | Sputum | −
steno_host_ac333f3538e672,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,1803,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 1803 | 2023 | Sputum | 212 | ++ | <0.001 | Inefficient
steno_host_2232d34874c2b3,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3309,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3309 | 2024 | Sputum | 31 | −
steno_host_9ae4104bd56f11,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,5282,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 5282 | 2024 | Sputum | 152 | −
steno_host_eba567cd49235e,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,7596,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 7596 | 2024 | Sputum | 1139 | ++ | 0.177 ± 0.087 | Medium
steno_host_5ee1d783322c1f,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,6359,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 6359 | 2024 | Sputum | 84 | −
steno_host_f71be075a400ee,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,5818,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 5818 | 2024 | Sputum | 4 | −
steno_host_0e316a2f8c11fc,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,6261,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 6261 | 2024 | Sputum | + | <0.001 | Inefficient
steno_host_7e0649bcbe5bfb,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,5790,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 5790 | 2024 | Sputum | + | 0.645 ± 0.504 | High
steno_host_20d671c796dd2e,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3595,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3595 | 2024 | Sputum | 208 | −
steno_host_60dd04924ee50b,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,7043,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 7043 | 2024 | Sputum | 4 | −
steno_host_76d71cf2db5196,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3873,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3873 | 2024 | Sputum | ++ | 0.171 ± 0.076 | Medium
steno_host_25b3a2758ecb22,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3751,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3751 | 2024 | Sputum | −
steno_host_b6bdcf188f4596,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,853,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 853 | 2014 | Blood | 517 | + | <0.001 | Inefficient
steno_host_35e5b2b9a94435,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2467,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2467 | 2024 | Sputum | 138 | + | <0.001 | Inefficient
steno_host_6c9e2419e8ca7c,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,4709,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 4709 | 2024 | Sputum | 1032 | −
steno_host_a51b2284dc729c,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3573,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3573 | 2024 | Sputum | 138 | −
steno_host_03fe83925a25c4,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,0512,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 0512 | 2024 | Sputum | 365 | ++ | 0.926 ± 0.085 | High
steno_host_925091153d8f0d,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,187,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 187 | 2023 | Sputum | 845 | −
steno_host_03081151558ced,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,508,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 508 | 2023 | Sputum | 212 | + | <0.001 | Inefficient
steno_host_b3e2d901fdf1e2,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,1599,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 1599 | 2023 | Balf | 309 | −
steno_host_3c5196d57e37e1,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,1866,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 1866 | 2024 | Balf | 138 | ++ | <0.001 | Inefficient
steno_host_23137b2164ed45,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,1078,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 1078 | 2023 | Sputum | 53 | −
steno_host_96c4d14805dfc5,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,047,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 047 | 2019 | Sputum | ++ | <0.001 | Inefficient
steno_host_c410785d32bca2,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,727,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 727 | 2019 | Bile | −
steno_host_1f5c3bd7324baf,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,6179,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 6179 | 2023 | Pleural effusion | −
steno_host_f45972b8fbb0df,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,107,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 107 | 2023 | Blood | 518 | ++ | 1.261 ± 0.217 | High
steno_host_bc831c0fede409,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,0600,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 0600 | 2022 | Balf | 8 | + | <0.001 | Inefficient
steno_host_ee6f0bf6e62f6a,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,0154,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 0154 | 2024 | Sputum | 84 | −
steno_host_0735fc0ec3bfba,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,935,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 935 | 2018 | Blood | 644 | + | <0.001 | Inefficient
steno_host_7d6728bab4572a,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,5997,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 5997 | 2023 | Pleural effusion | −
steno_host_f78803740b0743,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,7049,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 7049 | 2024 | Balf | 1139 | ++ | 0.255 ± 0.199 | Medium
steno_host_a31ebce69c3def,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,462,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 462 | 2018 | Blood | 644 | + | <0.001 | Inefficient
steno_host_7f1bda28ac3bcb,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,915,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 915 | 2017 | Balf | −
steno_host_bc003ee332fbb9,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,013,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 013 | 2018 | Blood | ++ | 0.831 ± 0.053 | High
steno_host_18fd962ae1e38e,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,441,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 441 | 2016 | Blood | ++ | 1.375 ± 0.163 | High
steno_host_951c34509008e0,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,550,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 550 | 2016 | Blood | ++ | 0.693 ± 0.252 | High
steno_host_189dff648c31b7,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2991,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2991 | 2024 | Sputum | 138 | ++ | <0.001 | Inefficient
steno_host_367568f6340b17,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,564,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 564 | 2023 | Sputum | 249 | −
steno_host_c4d6857078caf1,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2947,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2947 | 2024 | Sputum | 138 | + | <0.001 | Inefficient
steno_host_233dd774c39f26,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,1509,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 1509 | 2022 | Balf | 309 | −
steno_host_e456f6159406d0,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,423,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 423 | 2019 | Drainage fluid | ++ | 0.309 ± 0.129 | Medium
steno_host_23a41e5c2cc26d,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3971,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3971 | 2024 | Sputum | 4 | −
steno_factor_449b8190154434,local_steno_published,receptor_resistance,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,other,,,,true,,,,,,,,,,,,"prose :: In vitro , the phage significantly suppresses bacterial growth, though resistant mutants emerge over time."
steno_host_363cfa9fa89cef,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,spot,,,,,,,,,,,,,,,,"prose :: Conclusions Phage vB_SmaS_QH16 shows therapeutic potential against S. maltophilia infections, characterized by a broad host range, efficient lytic capability, and biofilm-disrupting activity."
steno_factor_2e9db4d0c8da75,local_steno_published,biofilm,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,biofilm,,,,,,,,,,,,,,,,"prose :: Conclusions Phage vB_SmaS_QH16 shows therapeutic potential against S. maltophilia infections, characterized by a broad host range, efficient lytic capability, and biofilm-disrupting activity."
steno_factor_f079454ec104ef,local_steno_published,kinetics,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,kill_curve,,,,,,,,,,,,,,,,"prose :: By analyzing the real-time growth curves, the rate of absorbance decrease relative to the control group was calculated for each MOI group to characterize the immediate lytic kinetics of the phage."
steno_host_45976ab09d45af,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,746,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 746 | 2023 | Balf | 1134 | −
steno_factor_5ef7f7e4bc2875,local_steno_published,biofilm,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,biofilm,,,,,,,,,,,,,,,,"prose :: In the biofilm formation inhibition assay, 100 μL of S. maltophilia no.981 bacterial suspension (1×10 6 CFU/mL) was mixed with an equal volume of phage vB_SmaS_QH16 suspension at different concentrations (10 8 , 10 7 , 10 6 , 10 5 ,10 4 PFU/mL, corresponding t"
steno_factor_85b4a059d90e3d,local_steno_published,kinetics,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,kill_curve,,,,,,,,,,,,,,,,"prose :: MOI and one-step growth curve In the MOI experiment for phage vB_SmaS_QH16, the highest progeny phage titer was achieved at an MOI of 0.01, reaching 5.73×10 10 PFU/mL."
steno_factor_8c2970626af2ae,local_steno_published,kinetics,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,kill_curve,,,,,,,,,,,,,,,,prose :: Figure 2 Growth characteristics of phage vB_SmaS_QH16. (A) Optimal MOI determination and (B) one-step growth curve of phage vB_SmaS_QH16 at an MOI of 0.01.
steno_factor_38e0c30484ff68,local_steno_published,kinetics,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,kill_curve,,,,,,,,,,,,,,,,"prose :: For the one-step growth curve at this MOI, the phage titer remained stable, with no significant changes during the first 40 minutes post-infection."
steno_factor_9abfea18369f1e,local_steno_published,biofilm,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,biofilm,,,,,,,,,,,,,,,,"prose :: Effects of vB_SmaS_QH16 on biofilms Crystal violet staining, MTT assays, and acridine orange fluorescence staining were conducted to evaluate the total biofilm mass, metabolic activity, and three-dimensional structure, respectively, to investigate the effects "
steno_factor_9005f24c8c9a9b,local_steno_published,receptor_resistance,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,other,,,,true,,,,,,,,,,,,"prose :: Notably, all treated groups began to show an increase in bacterial concentrations after 16 hours, suggesting a dynamic balance between resistant mutants and residual phages, forming a periodic pattern of “resistance escape-phage inhibition.” Figure 7 Evaluatio"
steno_factor_91edd15d9e0086,local_steno_published,kinetics,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,kill_curve,,,,,,,,,,,,,,,,prose :: Figure 8 In Vivo bactericidal effects of vB_SmaS_QH16 in G. mellonella larvae. (A) Survival curves of larvae after injection of different concentrations of S. maltophilia no.981; (B) Survival curves of infected G. mellonella larvae treated with phage vB_SmaS_Q
steno_factor_ba6d46b7b5536e,local_steno_published,kinetics,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,kill_curve,,,,,,,,,,,,,,,,prose :: Figure 9 In Vivo bactericidal effects of vB_SmaS_QH16 in mice. (A) Survival curves of infected mice treated with phage vB_SmaS_QH16; (B) Bacterial load in the lungs of infected mice treated with phage vB_SmaS_QH16 at different MOIs.
steno_factor_762d3e9aaa5edf,local_steno_published,biofilm,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,biofilm,,,,,,,,,,,,,,,,"prose :: In the present study, phage vB_SmaS_QH16 prevented S. maltophilia biofilm formation and disrupted mature biofilms."
steno_host_aa82786f28643e,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,spot,,,,,,,,,,,,,,,,"prose :: Functional characterization revealed that this phage can lyse multiple S. maltophilia sequence types, showing a broad host range and a safe genome profile."
steno_factor_abb4c63484ecbc,local_steno_published,receptor_resistance,S_maltophilia,phage,BUCT603B1,Stenotrophomonas maltophilia,,other,,,,true,,,,,,,,,,,,"prose :: In addition, the evolved phage BUCT603B1 in combination with kanamycin could inhibit the development of phage-resistant S. maltophilia in vitro and significantly improve the survival rate of S. maltophilia -infected mice."
steno_factor_848c695067100e,local_steno_published,receptor_resistance,S_maltophilia,phage,BUCT603B1,Stenotrophomonas maltophilia,,other,,,,true,,,,,,,,,,,,"prose :: Open in a new tab Bacteriolytic activity of phage BUCT603B1 and resistance mechanism of R118-2. ( A ) Bacteriolytic activity of BUCT603B1 against R118-1 at a multiplicity of infection 0.1 in vitro , results shown by mean ± SD ( n = 3). ( B ) R118-1 is suscepti"
steno_factor_9d82e467a73970,local_steno_published,receptor_resistance,S_maltophilia,phage,BUCT603,Stenotrophomonas maltophilia,,other,,,,true,,,,,,,,,,,,"prose :: Previously, our group isolated the phage BUCT603 that could lyse the drug-resistant S. maltophilia strain 118 (SMA118) isolated from intensive care unit environmental samples ( 17 ) however, SMA118 phage-resistant strains emerged rapidly in vitro ."
steno_factor_2b591c7cb0fd3d,local_steno_published,receptor_resistance,S_maltophilia,phage,BUCT603,Stenotrophomonas maltophilia,,other,,,,true,,,,,,,,,,,,"prose :: RESULTS Modification of the T2SSF-encoding gene results in phage BUCT603 resistance in SMA118 In this study, we investigated the mutual resistance mechanism of S. maltophilia and its phage by isolating and screening different resistant mutant bacterial strains"
steno_factor_28410ad3da684a,local_steno_published,kinetics,S_maltophilia,phage,BUCT603B1,Stenotrophomonas maltophilia,,kill_curve,,,,,,,,,,,,,,,,prose :: Open in a new tab Inhibitory effects of BUCT603B1 in combination with Kan on SMA118 in vitro and in vivo . ( A ) Growth curve of SMA118 under various treatments.
steno_host_47d5e841f2ae8d,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,2831,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 2831 | 2024 | Sputum | 4 | −
steno_host_ada9972e2be962,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3589,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3589 | 2024 | Sputum | 233 | −
steno_host_6977ea26ce72f7,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,8445,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 8445 | 2024 | Joint effusion | 4 | −
steno_host_e401ec3cb228f9,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,361,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 361 | 2018 | Blood | −
steno_host_2405a715971e82,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,811,EOP,1,true,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 811 | 2018 | Blood | 644 | + | <0.001 | Inefficient
steno_host_c000c62f93ed6a,local_steno_published,host_range,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,3345,EOP,0,false,,,,,,,,,,,,,,Table 1 :: Analysis of phage vB_SmaS_QH16 host range and proliferation capacity. :: 3345 | 2024 | Sputum | 152 | −
steno_factor_36c7680f621f65,local_steno_published,biofilm,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,biofilm,,,,,,,,,,,,,,,,"prose :: Comprehensive evaluation of this phage’s therapeutic potential included lytic efficiency profiling, host range determination, physicochemical stability assessment, and anti-biofilm capacity quantification."
steno_factor_a253d3ef7791e6,local_steno_published,biofilm,S_maltophilia,phage,vB_SmaS_QH16,Stenotrophomonas maltophilia,,biofilm,,,,,,,,,,,,,,,,prose :: Impact of phage vB_SmaS_QH16 on S. maltophilia biofilms 2.10.1.
